Date	Time	Temperature   (*C)
12/08/08	16:00:00.0	17.58
12/08/08	16:30:00.0	14.88
12/08/08	17:00:00.0	14.11
12/08/08	17:30:00.0	14.19
12/08/08	18:00:00.0	14.53
12/08/08	18:30:00.0	14.79
12/08/08	19:00:00.0	14.71
12/08/08	19:30:00.0	15.48
12/08/08	20:00:00.0	15.66
12/08/08	20:30:00.0	15.66
12/08/08	21:00:00.0	15.74
12/08/08	21:30:00.0	15.74
12/08/08	22:00:00.0	15.74
12/08/08	22:30:00.0	15.66
12/08/08	23:00:00.0	15.66
12/08/08	23:30:00.0	15.57
12/09/08	00:00:00.0	15.57
12/09/08	00:30:00.0	15.48
12/09/08	01:00:00.0	15.48
12/09/08	01:30:00.0	15.57
12/09/08	02:00:00.0	15.48
12/09/08	02:30:00.0	15.48
12/09/08	03:00:00.0	15.48
12/09/08	03:30:00.0	15.48
12/09/08	04:00:00.0	15.48
12/09/08	04:30:00.0	15.48
12/09/08	05:00:00.0	15.48
12/09/08	05:30:00.0	15.4
12/09/08	06:00:00.0	15.4
12/09/08	06:30:00.0	15.31
12/09/08	07:00:00.0	15.31
12/09/08	07:30:00.0	15.31
12/09/08	08:00:00.0	15.31
12/09/08	08:30:00.0	15.31
12/09/08	09:00:00.0	15.22
12/09/08	09:30:00.0	15.22
12/09/08	10:00:00.0	14.97
12/09/08	10:30:00.0	14.97
12/09/08	11:00:00.0	14.88
12/09/08	11:30:00.0	14.71
12/09/08	12:00:00.0	14.62
12/09/08	12:30:00.0	14.53
12/09/08	13:00:00.0	14.44
12/09/08	13:30:00.0	14.44
12/09/08	14:00:00.0	14.36
12/09/08	14:30:00.0	14.44
12/09/08	15:00:00.0	14.53
12/09/08	15:30:00.0	14.62
12/09/08	16:00:00.0	14.79
12/09/08	16:30:00.0	14.88
12/09/08	17:00:00.0	14.88
12/09/08	17:30:00.0	14.97
12/09/08	18:00:00.0	15.05
12/09/08	18:30:00.0	15.05
12/09/08	19:00:00.0	15.05
12/09/08	19:30:00.0	15.14
12/09/08	20:00:00.0	15.22
12/09/08	20:30:00.0	15.31
12/09/08	21:00:00.0	15.31
12/09/08	21:30:00.0	15.31
12/09/08	22:00:00.0	15.4
12/09/08	22:30:00.0	15.4
12/09/08	23:00:00.0	15.4
12/09/08	23:30:00.0	15.4
12/10/08	00:00:00.0	15.4
12/10/08	00:30:00.0	15.31
12/10/08	01:00:00.0	15.31
12/10/08	01:30:00.0	15.31
12/10/08	02:00:00.0	15.22
12/10/08	02:30:00.0	15.22
12/10/08	03:00:00.0	15.22
12/10/08	03:30:00.0	15.31
12/10/08	04:00:00.0	15.22
12/10/08	04:30:00.0	15.22
12/10/08	05:00:00.0	15.22
12/10/08	05:30:00.0	15.22
12/10/08	06:00:00.0	15.31
12/10/08	06:30:00.0	15.22
12/10/08	07:00:00.0	15.22
12/10/08	07:30:00.0	15.31
12/10/08	08:00:00.0	15.22
12/10/08	08:30:00.0	15.22
12/10/08	09:00:00.0	15.22
12/10/08	09:30:00.0	15.22
12/10/08	10:00:00.0	15.22
12/10/08	10:30:00.0	15.22
12/10/08	11:00:00.0	15.22
12/10/08	11:30:00.0	15.14
12/10/08	12:00:00.0	15.14
12/10/08	12:30:00.0	15.14
12/10/08	13:00:00.0	15.14
12/10/08	13:30:00.0	15.14
12/10/08	14:00:00.0	15.05
12/10/08	14:30:00.0	14.97
12/10/08	15:00:00.0	14.97
12/10/08	15:30:00.0	14.97
12/10/08	16:00:00.0	15.05
12/10/08	16:30:00.0	15.14
12/10/08	17:00:00.0	15.14
12/10/08	17:30:00.0	15.14
12/10/08	18:00:00.0	15.14
12/10/08	18:30:00.0	15.14
12/10/08	19:00:00.0	15.14
12/10/08	19:30:00.0	15.22
12/10/08	20:00:00.0	15.22
12/10/08	20:30:00.0	15.14
12/10/08	21:00:00.0	15.22
12/10/08	21:30:00.0	15.22
12/10/08	22:00:00.0	15.22
12/10/08	22:30:00.0	15.14
12/10/08	23:00:00.0	15.14
12/10/08	23:30:00.0	15.14
12/11/08	00:00:00.0	15.14
12/11/08	00:30:00.0	15.22
12/11/08	01:00:00.0	15.22
12/11/08	01:30:00.0	15.22
12/11/08	02:00:00.0	15.22
12/11/08	02:30:00.0	15.22
12/11/08	03:00:00.0	15.22
12/11/08	03:30:00.0	15.22
12/11/08	04:00:00.0	15.22
12/11/08	04:30:00.0	15.22
12/11/08	05:00:00.0	15.31
12/11/08	05:30:00.0	15.31
12/11/08	06:00:00.0	15.31
12/11/08	06:30:00.0	15.31
12/11/08	07:00:00.0	15.22
12/11/08	07:30:00.0	15.22
12/11/08	08:00:00.0	15.22
12/11/08	08:30:00.0	15.31
12/11/08	09:00:00.0	15.31
12/11/08	09:30:00.0	15.22
12/11/08	10:00:00.0	15.22
12/11/08	10:30:00.0	15.22
12/11/08	11:00:00.0	15.22
12/11/08	11:30:00.0	15.22
12/11/08	12:00:00.0	15.14
12/11/08	12:30:00.0	15.14
12/11/08	13:00:00.0	15.14
12/11/08	13:30:00.0	15.05
12/11/08	14:00:00.0	14.97
12/11/08	14:30:00.0	15.05
12/11/08	15:00:00.0	15.05
12/11/08	15:30:00.0	15.05
12/11/08	16:00:00.0	15.14
12/11/08	16:30:00.0	15.14
12/11/08	17:00:00.0	15.14
12/11/08	17:30:00.0	15.14
12/11/08	18:00:00.0	15.14
12/11/08	18:30:00.0	15.14
12/11/08	19:00:00.0	15.14
12/11/08	19:30:00.0	15.14
12/11/08	20:00:00.0	15.14
12/11/08	20:30:00.0	15.14
12/11/08	21:00:00.0	15.14
12/11/08	21:30:00.0	15.22
12/11/08	22:00:00.0	15.22
12/11/08	22:30:00.0	15.31
12/11/08	23:00:00.0	15.22
12/11/08	23:30:00.0	15.4
12/12/08	00:00:00.0	15.31
12/12/08	00:30:00.0	15.31
12/12/08	01:00:00.0	15.31
12/12/08	01:30:00.0	15.31
12/12/08	02:00:00.0	15.31
12/12/08	02:30:00.0	15.31
12/12/08	03:00:00.0	15.31
12/12/08	03:30:00.0	15.22
12/12/08	04:00:00.0	15.31
12/12/08	04:30:00.0	15.22
12/12/08	05:00:00.0	14.88
12/12/08	05:30:00.0	15.14
12/12/08	06:00:00.0	15.22
12/12/08	06:30:00.0	15.31
12/12/08	07:00:00.0	15.31
12/12/08	07:30:00.0	15.31
12/12/08	08:00:00.0	15.31
12/12/08	08:30:00.0	15.31
12/12/08	09:00:00.0	15.31
12/12/08	09:30:00.0	15.22
12/12/08	10:00:00.0	15.22
12/12/08	10:30:00.0	15.31
12/12/08	11:00:00.0	15.31
12/12/08	11:30:00.0	15.14
12/12/08	12:00:00.0	15.22
12/12/08	12:30:00.0	14.97
12/12/08	13:00:00.0	14.88
12/12/08	13:30:00.0	14.88
12/12/08	14:00:00.0	15.05
12/12/08	14:30:00.0	14.97
12/12/08	15:00:00.0	14.88
12/12/08	15:30:00.0	14.97
12/12/08	16:00:00.0	15.05
12/12/08	16:30:00.0	15.05
12/12/08	17:00:00.0	15.05
12/12/08	17:30:00.0	14.97
12/12/08	18:00:00.0	14.97
12/12/08	18:30:00.0	14.88
12/12/08	19:00:00.0	14.88
12/12/08	19:30:00.0	14.97
12/12/08	20:00:00.0	14.97
12/12/08	20:30:00.0	15.05
12/12/08	21:00:00.0	15.05
12/12/08	21:30:00.0	15.05
12/12/08	22:00:00.0	15.05
12/12/08	22:30:00.0	15.05
12/12/08	23:00:00.0	15.14
12/12/08	23:30:00.0	15.31
12/13/08	00:00:00.0	15.4
12/13/08	00:30:00.0	15.31
12/13/08	01:00:00.0	15.31
12/13/08	01:30:00.0	15.22
12/13/08	02:00:00.0	15.31
12/13/08	02:30:00.0	15.22
12/13/08	03:00:00.0	15.22
12/13/08	03:30:00.0	15.22
12/13/08	04:00:00.0	15.22
12/13/08	04:30:00.0	15.22
12/13/08	05:00:00.0	15.22
12/13/08	05:30:00.0	15.22
12/13/08	06:00:00.0	15.22
12/13/08	06:30:00.0	15.22
12/13/08	07:00:00.0	15.14
12/13/08	07:30:00.0	15.14
12/13/08	08:00:00.0	15.14
12/13/08	08:30:00.0	15.14
12/13/08	09:00:00.0	15.14
12/13/08	09:30:00.0	15.14
12/13/08	10:00:00.0	15.14
12/13/08	10:30:00.0	15.14
12/13/08	11:00:00.0	15.14
12/13/08	11:30:00.0	15.05
