7,31,2013,7/31/2013,19.318
7,31,2013,7/31/2013,19.246
7,31,2013,7/31/2013,19.151
7,31,2013,7/31/2013,19.103
7,31,2013,7/31/2013,19.103
7,31,2013,7/31/2013,18.794
7,31,2013,7/31/2013,17.796
7,31,2013,7/31/2013,17.13
7,31,2013,7/31/2013,35.797
7,31,2013,7/31/2013,14.936
7,31,2013,7/31/2013,14.457
7,31,2013,7/31/2013,14.433
7,31,2013,7/31/2013,15.27
7,31,2013,7/31/2013,15.605
7,31,2013,7/31/2013,15.843
7,31,2013,7/31/2013,15.891
7,31,2013,7/31/2013,15.915
7,31,2013,7/31/2013,15.629
7,31,2013,7/31/2013,15.223
7,31,2013,7/31/2013,15.175
7,31,2013,7/31/2013,15.008
7,31,2013,7/31/2013,14.984
7,31,2013,7/31/2013,15.055
7,31,2013,7/31/2013,15.127
8,1,2013,8/1/2013,15.294
8,1,2013,8/1/2013,15.366
8,1,2013,8/1/2013,15.533
8,1,2013,8/1/2013,15.485
8,1,2013,8/1/2013,15.581
8,1,2013,8/1/2013,15.533
8,1,2013,8/1/2013,15.318
8,1,2013,8/1/2013,14.816
8,1,2013,8/1/2013,14.673
8,1,2013,8/1/2013,14.888
8,1,2013,8/1/2013,14.96
8,1,2013,8/1/2013,15.127
8,1,2013,8/1/2013,14.96
8,1,2013,8/1/2013,14.721
8,1,2013,8/1/2013,14.337
8,1,2013,8/1/2013,14.697
8,1,2013,8/1/2013,14.361
8,1,2013,8/1/2013,14.433
8,1,2013,8/1/2013,14.194
8,1,2013,8/1/2013,14.074
8,1,2013,8/1/2013,14.026
8,1,2013,8/1/2013,13.978
8,1,2013,8/1/2013,13.978
8,1,2013,8/1/2013,13.906
8,1,2013,8/1/2013,14.05
8,1,2013,8/1/2013,13.978
8,1,2013,8/1/2013,14.026
8,1,2013,8/1/2013,14.17
8,1,2013,8/1/2013,14.242
8,1,2013,8/1/2013,14.314
8,1,2013,8/1/2013,14.266
8,1,2013,8/1/2013,14.266
8,1,2013,8/1/2013,14.314
8,1,2013,8/1/2013,14.29
8,1,2013,8/1/2013,14.361
8,1,2013,8/1/2013,14.553
8,1,2013,8/1/2013,14.721
8,1,2013,8/1/2013,14.864
8,1,2013,8/1/2013,15.151
8,1,2013,8/1/2013,15.318
8,1,2013,8/1/2013,15.461
8,1,2013,8/1/2013,15.652
8,1,2013,8/1/2013,15.605
8,1,2013,8/1/2013,15.605
8,1,2013,8/1/2013,15.676
8,1,2013,8/1/2013,15.7
8,1,2013,8/1/2013,15.772
8,1,2013,8/1/2013,15.796
8,2,2013,8/2/2013,15.772
8,2,2013,8/2/2013,15.796
8,2,2013,8/2/2013,15.796
8,2,2013,8/2/2013,15.652
8,2,2013,8/2/2013,15.342
8,2,2013,8/2/2013,15.079
8,2,2013,8/2/2013,14.96
8,2,2013,8/2/2013,14.936
8,2,2013,8/2/2013,14.84
8,2,2013,8/2/2013,14.888
8,2,2013,8/2/2013,14.745
8,2,2013,8/2/2013,14.457
8,2,2013,8/2/2013,14.457
8,2,2013,8/2/2013,14.433
8,2,2013,8/2/2013,14.314
8,2,2013,8/2/2013,14.098
8,2,2013,8/2/2013,13.906
8,2,2013,8/2/2013,14.385
8,2,2013,8/2/2013,14.792
8,2,2013,8/2/2013,14.936
8,2,2013,8/2/2013,14.936
8,2,2013,8/2/2013,15.031
8,2,2013,8/2/2013,15.055
8,2,2013,8/2/2013,15.199
8,2,2013,8/2/2013,15.127
8,2,2013,8/2/2013,15.318
8,2,2013,8/2/2013,15.151
8,2,2013,8/2/2013,15.27
8,2,2013,8/2/2013,15.27
8,2,2013,8/2/2013,15.414
8,2,2013,8/2/2013,15.605
8,2,2013,8/2/2013,15.843
8,2,2013,8/2/2013,15.581
8,2,2013,8/2/2013,15.509
8,2,2013,8/2/2013,15.557
8,2,2013,8/2/2013,15.652
8,2,2013,8/2/2013,15.509
8,2,2013,8/2/2013,15.509
8,2,2013,8/2/2013,15.629
8,2,2013,8/2/2013,15.891
8,2,2013,8/2/2013,16.129
8,2,2013,8/2/2013,15.891
8,2,2013,8/2/2013,15.963
8,2,2013,8/2/2013,15.819
8,2,2013,8/2/2013,15.796
8,2,2013,8/2/2013,15.772
8,2,2013,8/2/2013,15.772
8,2,2013,8/2/2013,15.676
8,3,2013,8/3/2013,15.652
8,3,2013,8/3/2013,15.461
8,3,2013,8/3/2013,15.461
8,3,2013,8/3/2013,15.414
8,3,2013,8/3/2013,15.342
8,3,2013,8/3/2013,15.294
8,3,2013,8/3/2013,15.342
8,3,2013,8/3/2013,15.342
8,3,2013,8/3/2013,15.318
8,3,2013,8/3/2013,14.96
8,3,2013,8/3/2013,15.127
8,3,2013,8/3/2013,14.888
8,3,2013,8/3/2013,14.888
8,3,2013,8/3/2013,14.936
8,3,2013,8/3/2013,14.96
8,3,2013,8/3/2013,15.127
8,3,2013,8/3/2013,15.247
8,3,2013,8/3/2013,15.318
8,3,2013,8/3/2013,15.414
8,3,2013,8/3/2013,15.438
8,3,2013,8/3/2013,15.557
8,3,2013,8/3/2013,15.461
8,3,2013,8/3/2013,15.724
8,3,2013,8/3/2013,15.796
8,3,2013,8/3/2013,15.891
8,3,2013,8/3/2013,15.986
8,3,2013,8/3/2013,16.034
8,3,2013,8/3/2013,16.058
8,3,2013,8/3/2013,16.129
8,3,2013,8/3/2013,16.225
8,3,2013,8/3/2013,16.272
8,3,2013,8/3/2013,16.272
8,3,2013,8/3/2013,16.225
8,3,2013,8/3/2013,16.177
8,3,2013,8/3/2013,16.225
8,3,2013,8/3/2013,16.32
8,3,2013,8/3/2013,16.415
8,3,2013,8/3/2013,16.463
8,3,2013,8/3/2013,16.558
8,3,2013,8/3/2013,16.534
8,3,2013,8/3/2013,16.201
8,3,2013,8/3/2013,16.129
8,3,2013,8/3/2013,16.129
8,3,2013,8/3/2013,16.249
8,3,2013,8/3/2013,16.272
8,3,2013,8/3/2013,16.272
8,3,2013,8/3/2013,16.368
8,3,2013,8/3/2013,16.368
8,4,2013,8/4/2013,16.392
8,4,2013,8/4/2013,16.32
8,4,2013,8/4/2013,16.249
8,4,2013,8/4/2013,16.225
8,4,2013,8/4/2013,16.225
8,4,2013,8/4/2013,16.177
8,4,2013,8/4/2013,16.129
8,4,2013,8/4/2013,16.058
8,4,2013,8/4/2013,16.034
8,4,2013,8/4/2013,16.058
8,4,2013,8/4/2013,16.082
8,4,2013,8/4/2013,16.106
8,4,2013,8/4/2013,16.082
8,4,2013,8/4/2013,16.129
8,4,2013,8/4/2013,15.629
8,4,2013,8/4/2013,15.533
8,4,2013,8/4/2013,15.605
8,4,2013,8/4/2013,15.676
8,4,2013,8/4/2013,15.581
8,4,2013,8/4/2013,15.366
8,4,2013,8/4/2013,15.39
8,4,2013,8/4/2013,15.318
8,4,2013,8/4/2013,15.509
8,4,2013,8/4/2013,15.676
8,4,2013,8/4/2013,15.796
8,4,2013,8/4/2013,15.843
8,4,2013,8/4/2013,15.986
8,4,2013,8/4/2013,15.963
8,4,2013,8/4/2013,16.129
8,4,2013,8/4/2013,15.939
8,4,2013,8/4/2013,15.939
8,4,2013,8/4/2013,15.843
8,4,2013,8/4/2013,15.867
8,4,2013,8/4/2013,15.605
8,4,2013,8/4/2013,15.485
8,4,2013,8/4/2013,15.796
8,4,2013,8/4/2013,15.748
8,4,2013,8/4/2013,15.843
8,4,2013,8/4/2013,16.058
8,4,2013,8/4/2013,16.225
8,4,2013,8/4/2013,16.272
8,4,2013,8/4/2013,16.487
8,4,2013,8/4/2013,16.344
8,4,2013,8/4/2013,16.463
8,4,2013,8/4/2013,16.558
8,4,2013,8/4/2013,16.534
8,4,2013,8/4/2013,16.582
8,4,2013,8/4/2013,16.487
8,5,2013,8/5/2013,16.534
8,5,2013,8/5/2013,16.534
8,5,2013,8/5/2013,16.606
8,5,2013,8/5/2013,16.534
8,5,2013,8/5/2013,16.392
8,5,2013,8/5/2013,16.32
8,5,2013,8/5/2013,15.39
8,5,2013,8/5/2013,15.748
8,5,2013,8/5/2013,15.986
8,5,2013,8/5/2013,15.915
8,5,2013,8/5/2013,15.891
8,5,2013,8/5/2013,16.01
8,5,2013,8/5/2013,16.082
8,5,2013,8/5/2013,15.986
8,5,2013,8/5/2013,15.461
8,5,2013,8/5/2013,15.318
8,5,2013,8/5/2013,15.414
8,5,2013,8/5/2013,15.199
8,5,2013,8/5/2013,14.721
8,5,2013,8/5/2013,14.601
8,5,2013,8/5/2013,14.529
8,5,2013,8/5/2013,14.433
8,5,2013,8/5/2013,14.266
8,5,2013,8/5/2013,13.594
8,5,2013,8/5/2013,14.026
8,5,2013,8/5/2013,13.57
8,5,2013,8/5/2013,13.786
8,5,2013,8/5/2013,13.497
8,5,2013,8/5/2013,14.05
8,5,2013,8/5/2013,13.882
