Date	Time	Temperature   (*C)
06/20/06	12:15:00.0	17.04
06/20/06	12:45:00.0	17.04
06/20/06	13:15:00.0	16.95
06/20/06	13:45:00.0	16.95
06/20/06	14:15:00.0	16.86
06/20/06	14:45:00.0	17.3
06/20/06	15:15:00.0	17.56
06/20/06	15:45:00.0	17.21
06/20/06	16:15:00.0	17.3
06/20/06	16:45:00.0	17.39
06/20/06	17:15:00.0	17.74
06/20/06	17:45:00.0	18.27
06/20/06	18:15:00.0	18.63
06/20/06	18:45:00.0	18.72
06/20/06	19:15:00.0	18.63
06/20/06	19:45:00.0	18.54
06/20/06	20:15:00.0	18.46
06/20/06	20:45:00.0	14.08
06/20/06	21:15:00.0	14.08
06/20/06	21:45:00.0	14
06/20/06	22:15:00.0	13.91
06/20/06	22:45:00.0	13.91
06/20/06	23:15:00.0	13.65
06/20/06	23:45:00.0	13.74
06/21/06	00:15:00.0	13.65
06/21/06	00:45:00.0	13.65
06/21/06	01:15:00.0	13.57
06/21/06	01:45:00.0	13.65
06/21/06	02:15:00.0	13.57
06/21/06	02:45:00.0	13.57
06/21/06	03:15:00.0	13.57
06/21/06	03:45:00.0	13.57
06/21/06	04:15:00.0	13.48
06/21/06	04:45:00.0	13.48
06/21/06	05:15:00.0	13.39
06/21/06	05:45:00.0	13.39
06/21/06	06:15:00.0	13.74
06/21/06	06:45:00.0	13.57
06/21/06	07:15:00.0	13.48
06/21/06	07:45:00.0	13.48
06/21/06	08:15:00.0	13.39
06/21/06	08:45:00.0	13.48
06/21/06	09:15:00.0	13.57
06/21/06	09:45:00.0	13.83
06/21/06	10:15:00.0	14.17
06/21/06	10:45:00.0	13.91
06/21/06	11:15:00.0	13.83
06/21/06	11:45:00.0	13.91
06/21/06	12:15:00.0	13.83
06/21/06	12:45:00.0	13.83
06/21/06	13:15:00.0	13.57
06/21/06	13:45:00.0	13.39
06/21/06	14:15:00.0	13.31
06/21/06	14:45:00.0	13.13
06/21/06	15:15:00.0	13.13
06/21/06	15:45:00.0	13.57
06/21/06	16:15:00.0	13.74
06/21/06	16:45:00.0	13.74
06/21/06	17:15:00.0	13.83
06/21/06	17:45:00.0	13.74
06/21/06	18:15:00.0	13.83
06/21/06	18:45:00.0	13.83
06/21/06	19:15:00.0	13.91
06/21/06	19:45:00.0	14
06/21/06	20:15:00.0	14.08
06/21/06	20:45:00.0	14.08
06/21/06	21:15:00.0	14.17
06/21/06	21:45:00.0	14.17
06/21/06	22:15:00.0	14.08
06/21/06	22:45:00.0	14.08
06/21/06	23:15:00.0	14.08
06/21/06	23:45:00.0	14.08
06/22/06	00:15:00.0	14.08
06/22/06	00:45:00.0	14
06/22/06	01:15:00.0	13.91
06/22/06	01:45:00.0	13.91
06/22/06	02:15:00.0	13.91
06/22/06	02:45:00.0	13.91
06/22/06	03:15:00.0	13.91
06/22/06	03:45:00.0	13.83
06/22/06	04:15:00.0	13.91
06/22/06	04:45:00.0	14.43
06/22/06	05:15:00.0	14.17
06/22/06	05:45:00.0	14.17
06/22/06	06:15:00.0	14.26
06/22/06	06:45:00.0	14.26
06/22/06	07:15:00.0	14.34
06/22/06	07:45:00.0	14.26
06/22/06	08:15:00.0	14.17
06/22/06	08:45:00.0	14
06/22/06	09:15:00.0	14
06/22/06	09:45:00.0	13.83
06/22/06	10:15:00.0	13.83
06/22/06	10:45:00.0	13.74
06/22/06	11:15:00.0	13.91
06/22/06	11:45:00.0	13.83
06/22/06	12:15:00.0	13.91
06/22/06	12:45:00.0	13.91
06/22/06	13:15:00.0	13.91
06/22/06	13:45:00.0	13.91
06/22/06	14:15:00.0	14.34
06/22/06	14:45:00.0	14.08
06/22/06	15:15:00.0	14
06/22/06	15:45:00.0	14.43
06/22/06	16:15:00.0	13.91
06/22/06	16:45:00.0	14.26
