Date	Time	Temperature   (*C)
03/31/05	12:15:00.0	21.41
03/31/05	12:45:00.0	21.41
03/31/05	13:15:00.0	21.32
03/31/05	13:45:00.0	21.32
03/31/05	14:15:00.0	21.23
03/31/05	14:45:00.0	21.23
03/31/05	15:15:00.0	21.14
03/31/05	15:45:00.0	21.05
03/31/05	16:15:00.0	21.14
03/31/05	16:45:00.0	22.13
03/31/05	17:15:00.0	24.18
03/31/05	17:45:00.0	21.68
03/31/05	18:15:00.0	20.23
03/31/05	18:45:00.0	26.84
03/31/05	19:15:00.0	12.32
03/31/05	19:45:00.0	11.29
03/31/05	20:15:00.0	21.23
03/31/05	20:45:00.0	11.37
03/31/05	21:15:00.0	11.29
03/31/05	21:45:00.0	11.29
03/31/05	22:15:00.0	11.29
03/31/05	22:45:00.0	11.29
03/31/05	23:15:00.0	11.29
03/31/05	23:45:00.0	11.29
04/01/05	00:15:00.0	11.2
04/01/05	00:45:00.0	11.2
04/01/05	01:15:00.0	11.29
04/01/05	01:45:00.0	11.29
04/01/05	02:15:00.0	11.29
04/01/05	02:45:00.0	11.46
04/01/05	03:15:00.0	11.54
04/01/05	03:45:00.0	11.54
04/01/05	04:15:00.0	11.46
04/01/05	04:45:00.0	11.54
04/01/05	05:15:00.0	11.46
04/01/05	05:45:00.0	11.46
04/01/05	06:15:00.0	11.46
04/01/05	06:45:00.0	11.37
04/01/05	07:15:00.0	11.37
04/01/05	07:45:00.0	11.46
04/01/05	08:15:00.0	11.46
04/01/05	08:45:00.0	11.46
04/01/05	09:15:00.0	11.46
04/01/05	09:45:00.0	11.46
04/01/05	10:15:00.0	11.46
04/01/05	10:45:00.0	11.46
04/01/05	11:15:00.0	11.46
04/01/05	11:45:00.0	11.46
04/01/05	12:15:00.0	11.46
04/01/05	12:45:00.0	11.46
04/01/05	13:15:00.0	11.37
04/01/05	13:45:00.0	11.37
04/01/05	14:15:00.0	11.46
04/01/05	14:45:00.0	11.46
04/01/05	15:15:00.0	11.46
04/01/05	15:45:00.0	11.46
04/01/05	16:15:00.0	11.46
04/01/05	16:45:00.0	11.46
04/01/05	17:15:00.0	11.63
04/01/05	17:45:00.0	11.81
04/01/05	18:15:00.0	11.89
04/01/05	18:45:00.0	12.15
04/01/05	19:15:00.0	12.15
04/01/05	19:45:00.0	11.98
04/01/05	20:15:00.0	11.89
04/01/05	20:45:00.0	11.81
04/01/05	21:15:00.0	11.72
04/01/05	21:45:00.0	11.63
04/01/05	22:15:00.0	11.72
04/01/05	22:45:00.0	11.72
04/01/05	23:15:00.0	11.72
04/01/05	23:45:00.0	11.72
04/02/05	00:15:00.0	11.72
04/02/05	00:45:00.0	11.63
04/02/05	01:15:00.0	11.72
04/02/05	01:45:00.0	11.63
04/02/05	02:15:00.0	11.81
