Date	Time	Temperature   (*C)
06/23/06	17:00:00.0	14.92
06/23/06	17:30:00.0	14.83
06/23/06	18:00:00.0	14.83
06/23/06	18:30:00.0	15.01
06/23/06	19:00:00.0	14.83
06/23/06	19:30:00.0	14.74
06/23/06	20:00:00.0	14.66
06/23/06	20:30:00.0	14.74
06/23/06	21:00:00.0	14.39
06/23/06	21:30:00.0	14.13
06/23/06	22:00:00.0	13.62
06/23/06	22:30:00.0	14.22
06/23/06	23:00:00.0	14.31
06/23/06	23:30:00.0	14.48
06/24/06	00:00:00.0	14.57
06/24/06	00:30:00.0	14.39
06/24/06	01:00:00.0	13.96
06/24/06	01:30:00.0	13.88
06/24/06	02:00:00.0	13.79
06/24/06	02:30:00.0	13.54
06/24/06	03:00:00.0	13.54
06/24/06	03:30:00.0	13.2
06/24/06	04:00:00.0	12.95
06/24/06	04:30:00.0	13.12
06/24/06	05:00:00.0	13.03
06/24/06	05:30:00.0	13.03
06/24/06	06:00:00.0	12.78
06/24/06	06:30:00.0	13.2
06/24/06	07:00:00.0	13.28
06/24/06	07:30:00.0	13.12
06/24/06	08:00:00.0	12.86
06/24/06	08:30:00.0	12.95
06/24/06	09:00:00.0	13.03
06/24/06	09:30:00.0	12.95
06/24/06	10:00:00.0	13.12
06/24/06	10:30:00.0	13.2
06/24/06	11:00:00.0	13.37
06/24/06	11:30:00.0	13.54
06/24/06	12:00:00.0	13.54
06/24/06	12:30:00.0	14.05
06/24/06	13:00:00.0	13.54
06/24/06	13:30:00.0	13.28
06/24/06	14:00:00.0	13.37
06/24/06	14:30:00.0	13.54
06/24/06	15:00:00.0	13.28
06/24/06	15:30:00.0	13.28
06/24/06	16:00:00.0	13.54
06/24/06	16:30:00.0	13.54
06/24/06	17:00:00.0	14.13
06/24/06	17:30:00.0	15.43
06/24/06	18:00:00.0	15.52
06/24/06	18:30:00.0	16.04
06/24/06	19:00:00.0	14.74
06/24/06	19:30:00.0	15.01
06/24/06	20:00:00.0	15.18
06/24/06	20:30:00.0	15.09
06/24/06	21:00:00.0	15.09
06/24/06	21:30:00.0	15.18
06/24/06	22:00:00.0	15.26
06/24/06	22:30:00.0	15.34
06/24/06	23:00:00.0	15.34
06/24/06	23:30:00.0	15.43
06/25/06	00:00:00.0	15.43
06/25/06	00:30:00.0	15.26
06/25/06	01:00:00.0	15.18
06/25/06	01:30:00.0	15.01
06/25/06	02:00:00.0	14.66
06/25/06	02:30:00.0	14.22
06/25/06	03:00:00.0	14.22
06/25/06	03:30:00.0	13.79
06/25/06	04:00:00.0	13.46
06/25/06	04:30:00.0	12.44
06/25/06	05:00:00.0	12.35
06/25/06	05:30:00.0	12.18
06/25/06	06:00:00.0	12.27
06/25/06	06:30:00.0	12.35
06/25/06	07:00:00.0	12.52
06/25/06	07:30:00.0	12.61
06/25/06	08:00:00.0	12.52
06/25/06	08:30:00.0	12.69
06/25/06	09:00:00.0	13.03
06/25/06	09:30:00.0	13.03
06/25/06	10:00:00.0	13.28
06/25/06	10:30:00.0	13.2
06/25/06	11:00:00.0	13.2
06/25/06	11:30:00.0	13.96
06/25/06	12:00:00.0	15.01
06/25/06	12:30:00.0	15.26
06/25/06	13:00:00.0	15.01
06/25/06	13:30:00.0	14.92
06/25/06	14:00:00.0	15.18
06/25/06	14:30:00.0	15.26
06/25/06	15:00:00.0	15.09
06/25/06	15:30:00.0	15.26
06/25/06	16:00:00.0	15.01
06/25/06	16:30:00.0	15.52
06/25/06	17:00:00.0	15.18
06/25/06	17:30:00.0	15.18
06/25/06	18:00:00.0	15.43
06/25/06	18:30:00.0	15.34
06/25/06	19:00:00.0	15.34
06/25/06	19:30:00.0	15.34
06/25/06	20:00:00.0	15.61
06/25/06	20:30:00.0	15.69
06/25/06	21:00:00.0	15.43
06/25/06	21:30:00.0	15.43
06/25/06	22:00:00.0	15.43
06/25/06	22:30:00.0	15.52
06/25/06	23:00:00.0	15.43
06/25/06	23:30:00.0	15.09
06/26/06	00:00:00.0	14.74
06/26/06	00:30:00.0	14.74
06/26/06	01:00:00.0	15.01
06/26/06	01:30:00.0	15.01
06/26/06	02:00:00.0	14.66
06/26/06	02:30:00.0	15.01
06/26/06	03:00:00.0	14.22
06/26/06	03:30:00.0	13.96
06/26/06	04:00:00.0	13.79
06/26/06	04:30:00.0	13.2
06/26/06	05:00:00.0	12.86
06/26/06	05:30:00.0	12.61
06/26/06	06:00:00.0	12.69
06/26/06	06:30:00.0	12.78
06/26/06	07:00:00.0	12.95
06/26/06	07:30:00.0	12.69
06/26/06	08:00:00.0	13.12
06/26/06	08:30:00.0	13.2
06/26/06	09:00:00.0	13.2
06/26/06	09:30:00.0	13.2
06/26/06	10:00:00.0	13.62
06/26/06	10:30:00.0	15.18
06/26/06	11:00:00.0	15.26
06/26/06	11:30:00.0	15.01
06/26/06	12:00:00.0	14.92
06/26/06	12:30:00.0	15.01
06/26/06	13:00:00.0	15.34
06/26/06	13:30:00.0	15.34
06/26/06	14:00:00.0	15.52
06/26/06	14:30:00.0	15.69
06/26/06	15:00:00.0	15.01
06/26/06	15:30:00.0	14.83
06/26/06	16:00:00.0	14.57
06/26/06	16:30:00.0	14.48
06/26/06	17:00:00.0	14.39
06/26/06	17:30:00.0	14.39
06/26/06	18:00:00.0	14.48
06/26/06	18:30:00.0	14.31
06/26/06	19:00:00.0	14.57
06/26/06	19:30:00.0	14.74
06/26/06	20:00:00.0	14.92
06/26/06	20:30:00.0	14.92
06/26/06	21:00:00.0	14.74
06/26/06	21:30:00.0	14.57
06/26/06	22:00:00.0	14.57
06/26/06	22:30:00.0	15.01
06/26/06	23:00:00.0	15.26
06/26/06	23:30:00.0	14.05
06/27/06	00:00:00.0	15.09
06/27/06	00:30:00.0	14.83
06/27/06	01:00:00.0	13.88
06/27/06	01:30:00.0	13.2
06/27/06	02:00:00.0	13.54
06/27/06	02:30:00.0	14.13
06/27/06	03:00:00.0	14.74
06/27/06	03:30:00.0	15.34
06/27/06	04:00:00.0	13.37
06/27/06	04:30:00.0	13.12
06/27/06	05:00:00.0	12.86
06/27/06	05:30:00.0	12.52
06/27/06	06:00:00.0	12.27
06/27/06	06:30:00.0	12.18
06/27/06	07:00:00.0	12.01
06/27/06	07:30:00.0	11.92
06/27/06	08:00:00.0	12.09
06/27/06	08:30:00.0	12.01
06/27/06	09:00:00.0	12.01
06/27/06	09:30:00.0	12.01
06/27/06	10:00:00.0	12.01
06/27/06	10:30:00.0	12.35
06/27/06	11:00:00.0	12.69
06/27/06	11:30:00.0	13.37
06/27/06	12:00:00.0	14.22
06/27/06	12:30:00.0	13.62
06/27/06	13:00:00.0	13.37
06/27/06	13:30:00.0	13.71
06/27/06	14:00:00.0	13.54
06/27/06	14:30:00.0	13.46
06/27/06	15:00:00.0	12.95
06/27/06	15:30:00.0	12.61
06/27/06	16:00:00.0	12.61
06/27/06	16:30:00.0	12.61
06/27/06	17:00:00.0	12.18
06/27/06	17:30:00.0	12.09
06/27/06	18:00:00.0	12.18
06/27/06	18:30:00.0	12.18
06/27/06	19:00:00.0	13.12
06/27/06	19:30:00.0	13.2
06/27/06	20:00:00.0	13.2
06/27/06	20:30:00.0	14.31
06/27/06	21:00:00.0	13.62
06/27/06	21:30:00.0	13.46
06/27/06	22:00:00.0	14.22
06/27/06	22:30:00.0	13.88
06/27/06	23:00:00.0	14.31
06/27/06	23:30:00.0	14.31
06/28/06	00:00:00.0	14.05
06/28/06	00:30:00.0	13.79
06/28/06	01:00:00.0	13.79
