Date	Time	Temperature   (*C)
01/10/08	12:15:01	19.74
01/10/08	12:45:01	19.74
01/10/08	13:15:01	19.74
01/10/08	13:45:01	19.74
01/10/08	14:15:01	19.66
01/10/08	14:45:01	19.66
01/10/08	15:15:01	19.66
01/10/08	15:45:01	19.22
01/10/08	16:15:01	16.04
01/10/08	16:45:01	14.39
01/10/08	17:15:01	14.05
01/10/08	17:45:01	15.01
01/10/08	18:15:01	14.92
01/10/08	18:45:01	14.66
01/10/08	19:15:01	14.39
01/10/08	19:45:01	14.22
01/10/08	20:15:01	14.57
01/10/08	20:45:01	14.92
01/10/08	21:15:01	15.26
01/10/08	21:45:01	15.52
01/10/08	22:15:01	16.12
01/10/08	22:45:01	16.3
01/10/08	23:15:01	13.37
01/10/08	23:45:01	13.37
01/11/08	00:15:01	13.54
01/11/08	00:45:01	13.62
01/11/08	01:15:01	13.54
01/11/08	01:45:01	13.54
01/11/08	02:15:01	13.62
01/11/08	02:45:01	13.62
01/11/08	03:15:01	13.62
01/11/08	03:45:01	13.62
01/11/08	04:15:01	13.62
01/11/08	04:45:01	13.62
01/11/08	05:15:01	13.62
01/11/08	05:45:01	13.62
01/11/08	06:15:01	13.62
01/11/08	06:45:01	13.71
01/11/08	07:15:01	13.71
01/11/08	07:45:01	13.71
01/11/08	08:15:01	13.71
01/11/08	08:45:01	13.62
01/11/08	09:15:01	13.62
01/11/08	09:45:01	13.62
01/11/08	10:15:01	13.62
01/11/08	10:45:01	13.54
01/11/08	11:15:01	13.62
01/11/08	11:45:01	13.54
01/11/08	12:15:01	13.62
01/11/08	12:45:01	13.62
01/11/08	13:15:01	13.62
01/11/08	13:45:01	13.62
01/11/08	14:15:01	13.62
01/11/08	14:45:01	13.62
01/11/08	15:15:01	13.54
01/11/08	15:45:01	13.62
01/11/08	16:15:01	13.62
01/11/08	16:45:01	13.62
01/11/08	17:15:01	13.62
01/11/08	17:45:01	13.71
01/11/08	18:15:01	13.71
01/11/08	18:45:01	13.71
01/11/08	19:15:01	13.71
01/11/08	19:45:01	13.71
01/11/08	20:15:01	13.71
01/11/08	20:45:01	13.71
01/11/08	21:15:01	13.71
01/11/08	21:45:01	13.62
01/11/08	22:15:01	13.54
01/11/08	22:45:01	13.54
01/11/08	23:15:01	13.54
01/11/08	23:45:01	13.54
01/12/08	00:15:01	13.62
01/12/08	00:45:01	13.54
01/12/08	01:15:01	13.54
01/12/08	01:45:01	13.54
01/12/08	02:15:01	13.62
01/12/08	02:45:01	13.71
01/12/08	03:15:01	13.79
01/12/08	03:45:01	13.88
01/12/08	04:15:01	13.79
01/12/08	04:45:01	13.79
01/12/08	05:15:01	13.79
01/12/08	05:45:01	13.79
01/12/08	06:15:01	13.88
01/12/08	06:45:01	13.79
01/12/08	07:15:01	13.79
01/12/08	07:45:01	13.71
01/12/08	08:15:01	13.71
01/12/08	08:45:01	13.71
01/12/08	09:15:01	13.71
01/12/08	09:45:01	13.71
01/12/08	10:15:01	13.62
01/12/08	10:45:01	13.62
01/12/08	11:15:01	13.62
01/12/08	11:45:01	13.62
01/12/08	12:15:01	13.62
01/12/08	12:45:01	13.62
01/12/08	13:15:01	13.62
01/12/08	13:45:01	13.62
01/12/08	14:15:01	13.62
01/12/08	14:45:01	13.54
01/12/08	15:15:01	13.54
01/12/08	15:45:01	13.54
01/12/08	16:15:01	13.62
01/12/08	16:45:01	13.62
01/12/08	17:15:01	13.62
01/12/08	17:45:01	13.62
01/12/08	18:15:01	13.62
01/12/08	18:45:01	13.62
01/12/08	19:15:01	13.62
01/12/08	19:45:01	13.62
01/12/08	20:15:01	13.71
01/12/08	20:45:01	13.62
01/12/08	21:15:01	13.54
01/12/08	21:45:01	13.54
01/12/08	22:15:01	13.46
01/12/08	22:45:01	13.54
01/12/08	23:15:01	13.54
01/12/08	23:45:01	13.54
01/13/08	00:15:01	13.46
01/13/08	00:45:01	13.54
01/13/08	01:15:01	13.46
01/13/08	01:45:01	13.37
01/13/08	02:15:01	13.37
01/13/08	02:45:01	13.46
01/13/08	03:15:01	13.37
01/13/08	03:45:01	13.37
01/13/08	04:15:01	13.28
01/13/08	04:45:01	13.37
01/13/08	05:15:01	13.37
01/13/08	05:45:01	13.37
01/13/08	06:15:01	13.37
01/13/08	06:45:01	13.37
01/13/08	07:15:01	13.37
01/13/08	07:45:01	13.37
01/13/08	08:15:01	13.37
01/13/08	08:45:01	13.37
01/13/08	09:15:01	13.28
01/13/08	09:45:01	13.28
01/13/08	10:15:01	13.2
01/13/08	10:45:01	13.2
01/13/08	11:15:01	13.2
01/13/08	11:45:01	13.12
01/13/08	12:15:01	13.2
01/13/08	12:45:01	13.2
01/13/08	13:15:01	13.28
01/13/08	13:45:01	13.37
01/13/08	14:15:01	13.37
01/13/08	14:45:01	13.37
01/13/08	15:15:01	13.28
01/13/08	15:45:01	13.2
01/13/08	16:15:01	13.2
01/13/08	16:45:01	13.2
01/13/08	17:15:01	13.28
01/13/08	17:45:01	13.37
01/13/08	18:15:01	13.37
01/13/08	18:45:01	13.37
01/13/08	19:15:01	13.46
01/13/08	19:45:01	13.46
01/13/08	20:15:01	13.46
01/13/08	20:45:01	13.46
01/13/08	21:15:01	13.46
01/13/08	21:45:01	13.46
01/13/08	22:15:01	13.46
01/13/08	22:45:01	13.54
01/13/08	23:15:01	13.54
01/13/08	23:45:01	13.54
01/14/08	00:15:01	13.54
01/14/08	00:45:01	13.54
01/14/08	01:15:01	13.54
01/14/08	01:45:01	13.79
01/14/08	02:15:01	13.71
01/14/08	02:45:01	13.62
01/14/08	03:15:01	13.54
01/14/08	03:45:01	13.62
01/14/08	04:15:01	13.54
01/14/08	04:45:01	13.54
01/14/08	05:15:01	13.54
01/14/08	05:45:01	13.54
01/14/08	06:15:01	13.54
01/14/08	06:45:01	13.54
01/14/08	07:15:01	13.46
01/14/08	07:45:01	13.46
01/14/08	08:15:01	13.46
01/14/08	08:45:01	13.46
01/14/08	09:15:01	13.46
01/14/08	09:45:01	13.46
01/14/08	10:15:01	13.46
01/14/08	10:45:01	13.46
01/14/08	11:15:01	13.46
01/14/08	11:45:01	13.46
01/14/08	12:15:01	13.46
01/14/08	12:45:01	13.46
01/14/08	13:15:01	13.46
01/14/08	13:45:01	13.46
01/14/08	14:15:01	13.46
01/14/08	14:45:01	13.46
01/14/08	15:15:01	13.46
01/14/08	15:45:01	13.37
01/14/08	16:15:01	13.46
01/14/08	16:45:01	13.46
01/14/08	17:15:01	13.46
01/14/08	17:45:01	13.46
01/14/08	18:15:01	13.46
01/14/08	18:45:01	13.54
01/14/08	19:15:01	13.54
01/14/08	19:45:01	13.54
01/14/08	20:15:01	13.54
01/14/08	20:45:01	13.46
01/14/08	21:15:01	13.46
01/14/08	21:45:01	13.46
01/14/08	22:15:01	13.46
01/14/08	22:45:01	13.46
01/14/08	23:15:01	13.46
01/14/08	23:45:01	13.46
01/15/08	00:15:01	13.37
01/15/08	00:45:01	13.37
01/15/08	01:15:01	13.46
01/15/08	01:45:01	13.46
01/15/08	02:15:01	13.46
01/15/08	02:45:01	13.46
01/15/08	03:15:01	13.46
01/15/08	03:45:01	13.46
01/15/08	04:15:01	13.54
01/15/08	04:45:01	13.54
01/15/08	05:15:01	13.54
01/15/08	05:45:01	13.54
01/15/08	06:15:01	13.54
01/15/08	06:45:01	13.54
01/15/08	07:15:01	13.54
01/15/08	07:45:01	13.54
01/15/08	08:15:01	13.54
01/15/08	08:45:01	13.46
01/15/08	09:15:01	13.46
01/15/08	09:45:01	13.46
01/15/08	10:15:01	13.46
01/15/08	10:45:01	13.46
01/15/08	11:15:01	13.46
01/15/08	11:45:01	13.46
01/15/08	12:15:01	13.46
01/15/08	12:45:01	13.46
01/15/08	13:15:01	13.46
01/15/08	13:45:01	13.37
01/15/08	14:15:01	13.37
01/15/08	14:45:01	13.37
01/15/08	15:15:01	13.37
01/15/08	15:45:01	13.37
01/15/08	16:15:01	13.37
01/15/08	16:45:01	13.37
01/15/08	17:15:01	13.28
01/15/08	17:45:01	13.37
01/15/08	18:15:01	13.37
01/15/08	18:45:01	13.28
01/15/08	19:15:01	13.37
01/15/08	19:45:01	13.28
01/15/08	20:15:01	13.37
01/15/08	20:45:01	13.28
01/15/08	21:15:01	13.28
01/15/08	21:45:01	13.37
01/15/08	22:15:01	13.28
01/15/08	22:45:01	13.37
01/15/08	23:15:01	13.37
01/15/08	23:45:01	13.54
01/16/08	00:15:01	13.54
01/16/08	00:45:01	13.46
01/16/08	01:15:01	13.46
01/16/08	01:45:01	13.37
01/16/08	02:15:01	13.46
01/16/08	02:45:01	13.46
01/16/08	03:15:01	13.54
01/16/08	03:45:01	13.54
01/16/08	04:15:01	13.54
01/16/08	04:45:01	13.62
01/16/08	05:15:01	13.54
01/16/08	05:45:01	13.54
01/16/08	06:15:01	13.54
01/16/08	06:45:01	13.54
01/16/08	07:15:01	13.54
01/16/08	07:45:01	13.54
01/16/08	08:15:01	13.54
01/16/08	08:45:01	13.54
01/16/08	09:15:01	13.46
01/16/08	09:45:01	13.2
01/16/08	10:15:01	13.12
01/16/08	10:45:01	13.12
01/16/08	11:15:01	13.03
01/16/08	11:45:01	13.2
01/16/08	12:15:01	13.12
01/16/08	12:45:01	13.12
01/16/08	13:15:01	13.12
01/16/08	13:45:01	13.12
01/16/08	14:15:01	13.2
