Date	Time	Temperature   (*C)
08-12-03	12:00:00	27.02
08-12-03	12:24:00	27.02
08-12-03	12:48:00	27.02
08-12-03	13:12:00	27.02
08-12-03	13:36:00	14.01
08-12-03	14:00:00	14.1
08-12-03	14:24:00	13.67
08-12-03	14:48:00	14.19
08-12-03	15:12:00	15.06
08-12-03	15:36:00	15.49
08-12-03	16:00:00	15.83
08-12-03	16:24:00	15.49
08-12-03	16:48:00	15.06
08-12-03	17:12:00	15.32
08-12-03	17:36:00	15.06
08-12-03	18:00:00	14.8
08-12-03	18:24:00	14.8
08-12-03	18:48:00	14.63
08-12-03	19:12:00	14.27
08-12-03	19:36:00	14.1
08-12-03	20:00:00	13.51
08-12-03	20:24:00	13.17
08-12-03	20:48:00	13.08
08-12-03	21:12:00	13.25
08-12-03	21:36:00	12.74
08-12-03	22:00:00	12.91
08-12-03	22:24:00	12.57
08-12-03	22:48:00	12.48
08-12-03	23:12:00	12.65
08-12-03	23:36:00	12.65
08-13-03	00:00:00	12.82
08-13-03	00:24:00	12.91
08-13-03	00:48:00	12.99
08-13-03	01:12:00	12.99
08-13-03	01:36:00	13.08
08-13-03	02:00:00	13.08
08-13-03	02:24:00	13.08
08-13-03	02:48:00	13.33
08-13-03	03:12:00	13.84
08-13-03	03:36:00	14.1
08-13-03	04:00:00	14.45
08-13-03	04:24:00	15.41
08-13-03	04:48:00	16.98
08-13-03	05:12:00	17.86
08-13-03	05:36:00	18.12
08-13-03	06:00:00	18.03
08-13-03	06:24:00	18.03
08-13-03	06:48:00	17.86
08-13-03	07:12:00	17.86
08-13-03	07:36:00	17.77
08-13-03	08:00:00	17.68
08-13-03	08:24:00	17.42
08-13-03	08:48:00	17.15
08-13-03	09:12:00	17.59
08-13-03	09:36:00	18.03
08-13-03	10:00:00	17.86
08-13-03	10:24:00	17.86
08-13-03	10:48:00	17.68
08-13-03	11:12:00	17.59
08-13-03	11:36:00	17.42
08-13-03	12:00:00	17.33
08-13-03	12:24:00	17.15
08-13-03	12:48:00	17.15
08-13-03	13:12:00	17.15
08-13-03	13:36:00	17.15
08-13-03	14:00:00	17.15
08-13-03	14:24:00	17.06
08-13-03	14:48:00	16.71
08-13-03	15:12:00	16.53
08-13-03	15:36:00	16.27
08-13-03	16:00:00	15.49
08-13-03	16:24:00	14.45
08-13-03	16:48:00	13.93
08-13-03	17:12:00	14.01
08-13-03	17:36:00	14.19
08-13-03	18:00:00	14.54
08-13-03	18:24:00	14.98
08-13-03	18:48:00	15.58
08-13-03	19:12:00	16.18
08-13-03	19:36:00	15.66
08-13-03	20:00:00	15.49
08-13-03	20:24:00	15.32
08-13-03	20:48:00	15.06
08-13-03	21:12:00	15.06
08-13-03	21:36:00	15.32
08-13-03	22:00:00	15.49
08-13-03	22:24:00	15.15
08-13-03	22:48:00	14.98
08-13-03	23:12:00	15.06
08-13-03	23:36:00	15.15
08-14-03	00:00:00	15.23
08-14-03	00:24:00	16.18
08-14-03	00:48:00	17.42
08-14-03	01:12:00	17.68
08-14-03	01:36:00	17.68
08-14-03	02:00:00	17.68
08-14-03	02:24:00	17.68
08-14-03	02:48:00	17.42
08-14-03	03:12:00	17.06
08-14-03	03:36:00	16.71
08-14-03	04:00:00	17.06
08-14-03	04:24:00	17.33
08-14-03	04:48:00	16.71
08-14-03	05:12:00	15.83
08-14-03	05:36:00	16.36
08-14-03	06:00:00	16.89
08-14-03	06:24:00	17.15
08-14-03	06:48:00	16.8
08-14-03	07:12:00	16.1
08-14-03	07:36:00	15.06
08-14-03	08:00:00	15.23
08-14-03	08:24:00	15.49
08-14-03	08:48:00	14.8
08-14-03	09:12:00	14.45
08-14-03	09:36:00	14.63
08-14-03	10:00:00	14.54
08-14-03	10:24:00	15.06
08-14-03	10:48:00	15.06
08-14-03	11:12:00	15.06
08-14-03	11:36:00	15.49
08-14-03	12:00:00	16.01
08-14-03	12:24:00	16.71
08-14-03	12:48:00	17.51
08-14-03	13:12:00	17.68
08-14-03	13:36:00	17.59
08-14-03	14:00:00	17.33
08-14-03	14:24:00	17.06
08-14-03	14:48:00	16.89
08-14-03	15:12:00	15.58
08-14-03	15:36:00	14.98
08-14-03	16:00:00	14.27
08-14-03	16:24:00	14.01
08-14-03	16:48:00	13.93
08-14-03	17:12:00	13.76
08-14-03	17:36:00	13.76
08-14-03	18:00:00	13.59
08-14-03	18:24:00	13.59
08-14-03	18:48:00	13.67
08-14-03	19:12:00	14.1
08-14-03	19:36:00	15.83
08-14-03	20:00:00	15.58
08-14-03	20:24:00	15.06
08-14-03	20:48:00	15.49
08-14-03	21:12:00	15.92
08-14-03	21:36:00	15.58
08-14-03	22:00:00	16.27
08-14-03	22:24:00	16.45
08-14-03	22:48:00	16.71
08-14-03	23:12:00	16.8
08-14-03	23:36:00	16.45
08-15-03	00:00:00	16.18
08-15-03	00:24:00	15.06
08-15-03	00:48:00	14.45
08-15-03	01:12:00	14.1
08-15-03	01:36:00	13.67
08-15-03	02:00:00	13.59
08-15-03	02:24:00	13.59
08-15-03	02:48:00	13.76
08-15-03	03:12:00	13.67
