Date	Time	Temperature   (*C)
01/30/07	12:00:00.0	20.13
01/30/07	12:30:00.0	20.13
01/30/07	13:00:00.0	20.04
01/30/07	13:30:00.0	20.04
01/30/07	14:00:00.0	20.04
01/30/07	14:30:00.0	20.04
01/30/07	15:00:00.0	19.95
01/30/07	15:30:00.0	19.95
01/30/07	16:00:00.0	19.42
01/30/07	16:30:00.0	17.63
01/30/07	17:00:00.0	16.22
01/30/07	17:30:00.0	15.35
01/30/07	18:00:00.0	14.91
01/30/07	18:30:00.0	14.91
01/30/07	19:00:00.0	15.69
01/30/07	19:30:00.0	16.93
01/30/07	20:00:00.0	17.54
01/30/07	20:30:00.0	17.46
01/30/07	21:00:00.0	16.93
01/30/07	21:30:00.0	16.66
01/30/07	22:00:00.0	16.31
01/30/07	22:30:00.0	16.57
01/30/07	23:00:00.0	13.62
01/30/07	23:30:00.0	13.62
01/31/07	00:00:00.0	13.62
01/31/07	00:30:00.0	13.71
01/31/07	01:00:00.0	13.62
01/31/07	01:30:00.0	13.62
01/31/07	02:00:00.0	13.62
01/31/07	02:30:00.0	13.62
01/31/07	03:00:00.0	13.62
01/31/07	03:30:00.0	13.62
01/31/07	04:00:00.0	13.62
01/31/07	04:30:00.0	13.62
01/31/07	05:00:00.0	13.62
01/31/07	05:30:00.0	13.62
01/31/07	06:00:00.0	13.62
01/31/07	06:30:00.0	13.62
01/31/07	07:00:00.0	13.62
01/31/07	07:30:00.0	13.62
01/31/07	08:00:00.0	13.62
01/31/07	08:30:00.0	13.62
01/31/07	09:00:00.0	13.62
01/31/07	09:30:00.0	13.62
01/31/07	10:00:00.0	13.62
01/31/07	10:30:00.0	13.71
01/31/07	11:00:00.0	13.71
01/31/07	11:30:00.0	13.71
01/31/07	12:00:00.0	13.71
01/31/07	12:30:00.0	13.71
01/31/07	13:00:00.0	13.71
01/31/07	13:30:00.0	13.71
01/31/07	14:00:00.0	13.71
01/31/07	14:30:00.0	13.71
01/31/07	15:00:00.0	13.71
01/31/07	15:30:00.0	13.71
01/31/07	16:00:00.0	13.71
01/31/07	16:30:00.0	13.71
01/31/07	17:00:00.0	13.71
01/31/07	17:30:00.0	13.71
01/31/07	18:00:00.0	13.71
01/31/07	18:30:00.0	13.71
01/31/07	19:00:00.0	13.71
01/31/07	19:30:00.0	13.71
01/31/07	20:00:00.0	13.71
01/31/07	20:30:00.0	13.71
01/31/07	21:00:00.0	13.71
01/31/07	21:30:00.0	13.71
01/31/07	22:00:00.0	13.71
01/31/07	22:30:00.0	13.71
01/31/07	23:00:00.0	13.62
01/31/07	23:30:00.0	13.62
02/01/07	00:00:00.0	13.62
02/01/07	00:30:00.0	13.62
02/01/07	01:00:00.0	13.62
02/01/07	01:30:00.0	13.62
02/01/07	02:00:00.0	13.62
02/01/07	02:30:00.0	13.62
02/01/07	03:00:00.0	13.62
02/01/07	03:30:00.0	13.62
02/01/07	04:00:00.0	13.71
02/01/07	04:30:00.0	13.71
02/01/07	05:00:00.0	13.71
02/01/07	05:30:00.0	13.71
02/01/07	06:00:00.0	13.71
02/01/07	06:30:00.0	13.71
02/01/07	07:00:00.0	13.71
02/01/07	07:30:00.0	13.71
02/01/07	08:00:00.0	13.71
02/01/07	08:30:00.0	13.71
02/01/07	09:00:00.0	13.71
02/01/07	09:30:00.0	13.71
02/01/07	10:00:00.0	13.71
02/01/07	10:30:00.0	13.71
02/01/07	11:00:00.0	13.62
02/01/07	11:30:00.0	13.62
02/01/07	12:00:00.0	13.62
02/01/07	12:30:00.0	13.62
02/01/07	13:00:00.0	13.53
02/01/07	13:30:00.0	13.53
02/01/07	14:00:00.0	13.53
02/01/07	14:30:00.0	13.53
02/01/07	15:00:00.0	13.53
02/01/07	15:30:00.0	13.45
02/01/07	16:00:00.0	13.45
02/01/07	16:30:00.0	13.53
02/01/07	17:00:00.0	13.45
02/01/07	17:30:00.0	13.53
02/01/07	18:00:00.0	13.53
02/01/07	18:30:00.0	13.53
02/01/07	19:00:00.0	13.53
02/01/07	19:30:00.0	13.53
02/01/07	20:00:00.0	13.53
02/01/07	20:30:00.0	13.53
02/01/07	21:00:00.0	13.53
02/01/07	21:30:00.0	13.53
02/01/07	22:00:00.0	13.53
02/01/07	22:30:00.0	13.62
02/01/07	23:00:00.0	13.62
