Date	Time	Temperature   (*C)
07/23/07	12:45:00	21.48
07/23/07	13:15:00	21.3
07/23/07	13:45:00	21.39
07/23/07	14:15:00	21.48
07/23/07	14:45:00	21.39
07/23/07	15:15:00	21.3
07/23/07	15:45:00	21.3
07/23/07	16:15:00	21.03
07/23/07	16:45:00	20.47
07/23/07	17:15:00	20.29
07/23/07	17:45:00	20.38
07/23/07	18:15:00	20.47
07/23/07	18:45:00	20.74
07/23/07	19:15:00	19.14
07/23/07	19:45:00	17.09
07/23/07	20:15:00	16.74
07/23/07	20:45:00	16.65
07/23/07	21:15:00	16.74
07/23/07	21:45:00	16.74
07/23/07	22:15:00	16.74
07/23/07	22:45:00	16.83
07/23/07	23:15:00	16.92
07/23/07	23:45:00	16.92
07/24/07	00:15:00	17.01
07/24/07	00:45:00	17.01
07/24/07	01:15:00	17.01
07/24/07	01:45:00	17.01
07/24/07	02:15:00	16.92
07/24/07	02:45:00	16.92
07/24/07	03:15:00	16.92
07/24/07	03:45:00	16.83
07/24/07	04:15:00	16.65
07/24/07	04:45:00	16.21
07/24/07	05:15:00	16.12
07/24/07	05:45:00	15.94
07/24/07	06:15:00	15.69
07/24/07	06:45:00	15.69
07/24/07	07:15:00	15.69
07/24/07	07:45:00	15.6
07/24/07	08:15:00	15.69
07/24/07	08:45:00	15.6
07/24/07	09:15:00	15.52
07/24/07	09:45:00	15.6
07/24/07	10:15:00	15.86
07/24/07	10:45:00	15.86
07/24/07	11:15:00	16.29
07/24/07	11:45:00	16.47
07/24/07	12:15:00	16.56
07/24/07	12:45:00	16.38
07/24/07	13:15:00	16.29
07/24/07	13:45:00	16.56
07/24/07	14:15:00	17.01
07/24/07	14:45:00	16.83
07/24/07	15:15:00	16.74
07/24/07	15:45:00	17.09
07/24/07	16:15:00	17.18
07/24/07	16:45:00	17.36
07/24/07	17:15:00	17.36
07/24/07	17:45:00	17.36
07/24/07	18:15:00	17.36
07/24/07	18:45:00	17.27
07/24/07	19:15:00	17.18
07/24/07	19:45:00	17.27
07/24/07	20:15:00	17.36
07/24/07	20:45:00	17.53
07/24/07	21:15:00	17.44
07/24/07	21:45:00	17.44
07/24/07	22:15:00	17.36
07/24/07	22:45:00	17.36
07/24/07	23:15:00	17.27
07/24/07	23:45:00	17.27
07/25/07	00:15:00	17.18
07/25/07	00:45:00	17.01
07/25/07	01:15:00	17.01
07/25/07	01:45:00	17.09
07/25/07	02:15:00	17.01
07/25/07	02:45:00	16.65
07/25/07	03:15:00	15.86
07/25/07	03:45:00	15.43
07/25/07	04:15:00	15.34
07/25/07	04:45:00	15.6
07/25/07	05:15:00	15.86
07/25/07	05:45:00	15.94
07/25/07	06:15:00	15.69
07/25/07	06:45:00	15.52
07/25/07	07:15:00	15.34
07/25/07	07:45:00	15.34
07/25/07	08:15:00	15.6
07/25/07	08:45:00	15.69
07/25/07	09:15:00	15.77
07/25/07	09:45:00	15.6
07/25/07	10:15:00	15.52
07/25/07	10:45:00	15.6
07/25/07	11:15:00	16.12
07/25/07	11:45:00	15.86
07/25/07	12:15:00	16.38
07/25/07	12:45:00	16.74
07/25/07	13:15:00	16.21
07/25/07	13:45:00	16.38
07/25/07	14:15:00	15.69
07/25/07	14:45:00	15.77
07/25/07	15:15:00	15.86
